experiment_folder,experiment_title,base_matcher,matcher,modality,dataset,dataset_file,config_file,summary_file,threshold_analysis_file,eer,accuracy,precision,recall,roc_auc,tar,far,frr,trr,num_pairs,num_genuine,num_impostor,avg_inlier_ratio
iris_mmu_500_masked_crop_all_matchers_fingervein,All matchers 500 Iris MMU masked cropped fingervien,sift,sift-fingervein,iris,mmu,bioverify/data/pairs/pairs_iris_mmu_500.csv,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/config.yaml,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/summary.json,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/evaluation/sift-fingervein_threshold_analysis.json,0.18,0.564,0.9444444444444444,0.136,0.8754639999999999,0.136,0.008,0.864,0.992,500,250,250,0.18650497154316692
iris_mmu_500_masked_crop_all_matchers_fingervein,All matchers 500 Iris MMU masked cropped fingervien,superglue,superglue-fingervein,iris,mmu,bioverify/data/pairs/pairs_iris_mmu_500.csv,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/config.yaml,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/summary.json,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/evaluation/superglue-fingervein_threshold_analysis.json,0.104,0.578,0.5424836601307189,0.996,0.9518159999999999,0.996,0.84,0.004,0.16,500,250,250,0.279683935738645
iris_mmu_500_masked_crop_all_matchers_fingervein,All matchers 500 Iris MMU masked cropped fingervien,sgmnet,sgmnet-fingervein,iris,mmu,bioverify/data/pairs/pairs_iris_mmu_500.csv,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/config.yaml,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/summary.json,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/evaluation/sgmnet-fingervein_threshold_analysis.json,0.092,0.656,1.0,0.312,0.958344,0.312,0.0,0.688,1.0,500,250,250,0.11143437159328982
iris_mmu_500_masked_crop_all_matchers_fingervein,All matchers 500 Iris MMU masked cropped fingervien,aspanformer,aspanformer,iris,mmu,bioverify/data/pairs/pairs_iris_mmu_500.csv,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/config.yaml,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/summary.json,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/evaluation/aspanformer_threshold_analysis.json,0.112,0.748,0.6722222222222223,0.968,0.9455600000000001,0.968,0.472,0.032,0.528,500,250,250,0.5484527120955982
iris_mmu_500_masked_crop_all_matchers_fingervein,All matchers 500 Iris MMU masked cropped fingervien,deepdetect,deepdetect,iris,mmu,bioverify/data/pairs/pairs_iris_mmu_500.csv,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/config.yaml,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/summary.json,bioverify/results/iris_mmu_500_masked_crop_all_matchers_fingervein/evaluation/deepdetect_threshold_analysis.json,0.208,0.814,0.7540453074433657,0.932,0.833024,0.932,0.304,0.068,0.696,500,250,250,0.5388978957597415
loftr_threshold_tuning_iris,LoFTR Threshold Tuning - Iris,loftr,LoFTR_indoor,iris,mmu,bioverify/data/pairs/test001_iris_mmu.csv,bioverify/results/loftr_threshold_tuning_iris/config.yaml,bioverify/results/loftr_threshold_tuning_iris/summary.json,,,0.95,0.9166666666666666,0.99,,,,,,200,100,100,0.5365013175370964
loftr_threshold_tuning_iris_masked,LoFTR Threshold Tuning - Iris masked,loftr,LoFTR_indoor,iris,mmu,bioverify/data/pairs/test001_iris_mmu.csv,bioverify/results/loftr_threshold_tuning_iris_masked/config.yaml,bioverify/results/loftr_threshold_tuning_iris_masked/summary.json,,,0.93,0.8909090909090909,0.98,,,,,,200,100,100,0.5401138025183397
multiple_matchers_iris,Multiple matcher 200 Iris,loftr,LoFTR_indoor,iris,mmu,bioverify/data/pairs/test001_iris_mmu.csv,bioverify/results/multiple_matchers_iris/config.yaml,bioverify/results/multiple_matchers_iris/summary.json,,,0.95,0.9166666666666666,0.99,,,,,,200,100,100,0.5365013175370964
multiple_matchers_iris,Multiple matcher 200 Iris,orb,ORB,iris,mmu,bioverify/data/pairs/test001_iris_mmu.csv,bioverify/results/multiple_matchers_iris/config.yaml,bioverify/results/multiple_matchers_iris/summary.json,,,0.74,0.7448979591836735,0.73,,,,,,200,100,100,0.38229363098923513
multiple_matchers_iris,Multiple matcher 200 Iris,sift,SIFT,iris,mmu,bioverify/data/pairs/test001_iris_mmu.csv,bioverify/results/multiple_matchers_iris/config.yaml,bioverify/results/multiple_matchers_iris/summary.json,,,0.805,0.9420289855072463,0.65,,,,,,200,100,100,0.2899553346979816
quicktest_face_all_matchers,Multiple matcher 10 Face,loftr,LoFTR_indoor,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/LoFTR_indoor_threshold_analysis.json,0.1,0.85,0.8888888888888888,0.8,0.895,0.8,0.1,0.2,0.9,20,10,10,0.44558971114627954
quicktest_face_all_matchers,Multiple matcher 10 Face,orb,ORB,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/ORB_threshold_analysis.json,0.4,0.6,0.6666666666666666,0.4,0.6,0.4,0.2,0.6,0.8,20,10,10,0.2111148012419199
quicktest_face_all_matchers,Multiple matcher 10 Face,sift,SIFT,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/SIFT_threshold_analysis.json,0.25,0.7,1.0,0.4,0.75,0.4,0.0,0.6,1.0,20,10,10,0.17142680426945642
quicktest_face_all_matchers,Multiple matcher 10 Face,superglue,SuperGlue,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/SuperGlue_threshold_analysis.json,0.2,0.65,0.8,0.4,0.905,0.4,0.1,0.6,0.9,20,10,10,0.37262598053933355
quicktest_face_all_matchers,Multiple matcher 10 Face,sgmnet,SGMNet_root_SGM,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/SGMNet_root_SGM_threshold_analysis.json,0.3,0.6,0.625,0.5,0.64,0.5,0.3,0.5,0.7,20,10,10,0.30593272928913173
quicktest_face_all_matchers,Multiple matcher 10 Face,aspanformer,ASpanFormer_indoor,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/ASpanFormer_indoor_threshold_analysis.json,0.1,0.65,0.5882352941176471,1.0,0.8999999999999999,1.0,0.7,0.0,0.3,20,10,10,0.5982790668769709
quicktest_face_all_matchers,Multiple matcher 10 Face,deepdetect,DeepDetect,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_all_matchers/config.yaml,bioverify/results/quicktest_face_all_matchers/summary.json,bioverify/results/quicktest_face_all_matchers/evaluation/DeepDetect_threshold_analysis.json,0.3,0.7,0.625,1.0,0.84,1.0,0.6,0.0,0.4,20,10,10,0.6181032141845928
quicktest_face_sift,Sift 10 Face,sift,SIFT,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_sift/config.yaml,bioverify/results/quicktest_face_sift/summary.json,bioverify/results/quicktest_face_sift/evaluation/SIFT_threshold_analysis.json,,0.7,1.0,0.4,0.75,0.4,0.0,0.6,1.0,20,10,10,0.17096137873754153
quicktest_face_sift_vs_superglue,Sift vs SuperGlue 10 Face,sift,SIFT,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_sift_vs_superglue/config.yaml,bioverify/results/quicktest_face_sift_vs_superglue/summary.json,bioverify/results/quicktest_face_sift_vs_superglue/evaluation/SIFT_threshold_analysis.json,0.25,0.7,1.0,0.4,0.75,0.4,0.0,0.6,1.0,20,10,10,0.17096137873754153
quicktest_face_sift_vs_superglue,Sift vs SuperGlue 10 Face,superglue,SuperGlue,face,multipie,bioverify/data/pairs/quicktest_face_multipie.csv,bioverify/results/quicktest_face_sift_vs_superglue/config.yaml,bioverify/results/quicktest_face_sift_vs_superglue/summary.json,bioverify/results/quicktest_face_sift_vs_superglue/evaluation/SuperGlue_threshold_analysis.json,0.2,0.65,0.8,0.4,0.905,0.4,0.1,0.6,0.9,20,10,10,0.37262598053933355
